Episode,Title,Author_Last,Author_Init,Duration,MP3_URL,Transcript_URL,Topics
20,"Taking the Bible's Own Context Seriously, Part 5: Books for ANE and OT Study",Heiser,MS,23:37,https://nakedbiblepodcast.com/wp-content/uploads/2022/07/Naked-Bible-20.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2022/07/Naked-Bible-20.pdf,bible context ane ot study
19,"Taking the Bible's Own Context Seriously, Part 4: 2nd Temple Texts in Translation",Heiser,MS,24:24,https://nakedbiblepodcast.com/wp-content/uploads/2022/07/Naked-Bible-19.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2022/07/Naked-Bible-19.pdf,bible context 2nd temple texts
18,"Taking the Bible's Own Context Seriously, Part 3: ANE Texts in Translation",Heiser,MS,18:24,https://nakedbiblepodcast.com/wp-content/uploads/2022/07/Naked-Bible-18.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2022/07/Naked-Bible-18.pdf,bible context ane texts
17,"Taking the Bible's Own Context Seriously",Heiser,MS,28:26,https://nakedbiblepodcast.com/wp-content/uploads/2022/07/Naked-Bible-17.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2022/07/Naked-Bible-17.pdf,bible context seriously
16,"Heiser's Laws for Bible Study: Learning to Study the Bible, Part 1",Heiser,MS,16:54,https://nakedbiblepodcast.com/wp-content/uploads/2022/07/Naked-Bible-16.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2022/07/Naked-Bible-16.pdf,heiser laws bible study
15,"The Lord's Supper and 1 Corinthians 8-11, Part 2",Heiser,MS,18:16,https://nakedbiblepodcast.com/wp-content/uploads/2022/07/Naked-Bible-15.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2022/07/Naked-Bible-15.pdf,lord supper 1 corinthians
14,"The Lord's Supper and 1 Corinthians 8-11, Part 1",Heiser,MS,17:48,https://nakedbiblepodcast.com/wp-content/uploads/2022/07/Naked-Bible-14.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2022/07/Naked-Bible-14.pdf,lord supper 1 corinthians
13,"The Lord's Supper and the Gospels, Part 2",Heiser,MS,12:12,https://nakedbiblepodcast.com/wp-content/uploads/2022/07/Naked-Bible-13.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2022/07/Naked-Bible-13.pdf,lord supper gospels
12,"The Lord's Supper and the Gospels, Part 1",Heiser,MS,14:54,https://nakedbiblepodcast.com/wp-content/uploads/2022/07/Naked-Bible-12.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2022/07/Naked-Bible-12.pdf,lord supper gospels
11,"Introducing the Lord's Supper Series",Heiser,MS,9:39,https://nakedbiblepodcast.com/wp-content/uploads/2022/07/Naked-Bible-11.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2022/07/Naked-Bible-11.pdf,introducing lord supper series
10,"Baptism & Problem Passages: Acts 2:38",Heiser,MS,11:42,https://nakedbiblepodcast.com/wp-content/uploads/2022/07/Naked-Bible-10.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2022/07/Naked-Bible-10.pdf,baptism problem passages acts
9,"Baptism & Problem Passages: Acts 22:16",Heiser,MS,13:19,https://nakedbiblepodcast.com/wp-content/uploads/2022/07/Naked-Bible-9.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2022/07/Naked-Bible-9.pdf,baptism problem passages acts
8,"Baptism & Problem Passages: 1 Peter 3:14-22",Heiser,MS,13:49,https://nakedbiblepodcast.com/wp-content/uploads/2022/07/Naked-Bible-8.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2022/07/Naked-Bible-8.pdf,baptism problem passages 1 peter
7,"The Mode of Baptism and the Biblical Text",Heiser,MS,16:25,https://nakedbiblepodcast.com/wp-content/uploads/2022/07/Naked-Bible-7.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2022/07/Naked-Bible-7.pdf,mode baptism biblical text
6,"Applying the Baptism – Circumcision Theology to Adult or Believer's Baptism",Heiser,MS,8:06,https://nakedbiblepodcast.com/wp-content/uploads/2022/07/Naked-Bible-6.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2022/07/Naked-Bible-6.pdf,baptism circumcision theology
5,"Baptism, Circumcision, and Biblical Theology",Heiser,MS,10:38,https://nakedbiblepodcast.com/wp-content/uploads/2022/07/Naked-Bible-5.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2022/07/Naked-Bible-5.pdf,baptism circumcision biblical theology
4,"Baptism: Contradictions in Creeds Part 3",Heiser,MS,13:36,https://nakedbiblepodcast.com/wp-content/uploads/2022/07/Naked-Bible-4.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2022/07/Naked-Bible-4.pdf,baptism contradictions creeds
3,"Baptism: Contradictions in Creeds Part 2",Heiser,MS,18:44,https://nakedbiblepodcast.com/wp-content/uploads/2022/07/Naked-Bible-3.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2022/07/Naked-Bible-3.pdf,baptism contradictions creeds
2,"Baptism: Contradictions in Creeds Part 1",Heiser,MS,11:37,https://nakedbiblepodcast.com/wp-content/uploads/2022/07/Naked-Bible-2.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2022/07/Naked-Bible-2.pdf,baptism contradictions creeds
1,"Baptism: What You Know May Not Be So",Heiser,MS,12:30,https://nakedbiblepodcast.com/wp-content/uploads/2022/07/Naked-Bible-1.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2022/07/Naked-Bible-1.pdf,baptism
